Horizon,Method,Trial,Time,Volume,Num_Steps
5,Symbolic_2Step,3,0.04148721694946289,0.56096727,2.0
5,Symbolic_2Step,4,0.041503190994262695,0.56096727,2.0
5,Symbolic_2Step,5,0.04152059555053711,0.56096727,2.0
5,Symbolic_2Step,6,0.04158806800842285,0.56096727,2.0
5,Symbolic_2Step,7,0.04164862632751465,0.56096727,2.0
5,Symbolic_2Step,8,0.04236030578613281,0.56096727,2.0
5,Symbolic_2Step,9,0.041619062423706055,0.56096727,2.0
5,Symbolic_3Step,0,0.03678488731384277,0.5651577,3.0
5,Symbolic_3Step,1,0.03664255142211914,0.5651577,3.0
5,Symbolic_3Step,2,0.03670358657836914,0.5651577,3.0
5,Symbolic_3Step,3,0.03716635704040527,0.5651577,3.0
5,Symbolic_3Step,4,0.036711931228637695,0.5651577,3.0
5,Symbolic_3Step,5,0.03672337532043457,0.5651577,3.0
5,Symbolic_3Step,6,0.036604881286621094,0.5651577,3.0
5,Symbolic_3Step,7,0.03664517402648926,0.5651577,3.0
5,Symbolic_3Step,8,0.036607980728149414,0.5651577,3.0
5,Symbolic_3Step,9,0.03664374351501465,0.5651577,3.0
6,Symbolic_1Step,0,0.11856484413146973,0.24468523,1.0
6,Symbolic_1Step,1,0.11809396743774414,0.24468523,1.0
6,Symbolic_1Step,2,0.11792683601379395,0.24468523,1.0
6,Symbolic_1Step,3,0.11792135238647461,0.24468523,1.0
6,Symbolic_1Step,4,0.11794829368591309,0.24468523,1.0
6,Symbolic_1Step,5,0.11816549301147461,0.24468523,1.0
6,Symbolic_1Step,6,0.11832094192504883,0.24468523,1.0
6,Symbolic_1Step,7,0.11984419822692871,0.24468523,1.0
6,Symbolic_1Step,8,0.1188962459564209,0.24468523,1.0
6,Symbolic_1Step,9,0.1181950569152832,0.24468523,1.0
6,Symbolic_2Step,0,0.0690927505493164,0.43408147,2.0
6,Symbolic_2Step,1,0.06870532035827637,0.43408147,2.0
6,Symbolic_2Step,2,0.06857943534851074,0.43408147,2.0
6,Symbolic_2Step,3,0.06858277320861816,0.43408147,2.0
6,Symbolic_2Step,4,0.06866049766540527,0.43408147,2.0
6,Symbolic_2Step,5,0.0685434341430664,0.43408147,2.0
6,Symbolic_2Step,6,0.06852865219116211,0.43408147,2.0
6,Symbolic_2Step,7,0.06864094734191895,0.43408147,2.0
6,Symbolic_2Step,8,0.07058906555175781,0.43408147,2.0
